time,behavior,intensity
11:56:11,Finger Tapping,0.07523577809333801
11:56:11,Leg Movement,0.039752625097338345
11:56:12,Hand Fidgeting,0.08343480301294807
11:56:12,Finger Tapping,0.07527127464612325
11:56:12,Leg Movement,0.040468494537431815
11:56:12,Hand Fidgeting,0.08088118266243229
11:56:12,Finger Tapping,0.07418474753697714
11:56:12,Leg Movement,0.03946681869057852
11:56:12,Hand Fidgeting,0.080034797916044
11:56:12,Finger Tapping,0.07334019541740418
11:56:12,Leg Movement,0.040502446717078075
11:56:12,Hand Fidgeting,0.07987129817526559
11:56:12,Finger Tapping,0.07317768732706706
11:56:12,Leg Movement,0.04144285636458281
11:56:12,Hand Fidgeting,0.07661511746263662
11:56:12,Finger Tapping,0.06990030407905579
11:56:12,Leg Movement,0.043559260649603186
11:56:12,Hand Fidgeting,0.06843644791538979
11:56:12,Finger Tapping,0.06322490572929382
11:56:12,Leg Movement,0.04634416946633232
11:56:12,Hand Fidgeting,0.060954439739767996
11:56:12,Finger Tapping,0.056792712211608885
11:56:12,Leg Movement,0.04529603092634459
11:56:12,Hand Fidgeting,0.057434592963350434
11:56:12,Finger Tapping,0.05431778232256571
11:56:12,Leg Movement,0.04544068633402501
11:56:12,Hand Fidgeting,0.05440585668331252
11:56:12,Finger Tapping,0.051418660084406535
11:56:12,Leg Movement,0.04508705180469784
11:56:12,Hand Fidgeting,0.05312274405860644
11:56:12,Finger Tapping,0.05028349757194519
11:56:12,Leg Movement,0.0449254878555229
11:56:12,Hand Fidgeting,0.05253605330485751
11:56:12,Finger Tapping,0.049853966633478804
11:56:12,Leg Movement,0.0445584969552122
11:56:12,Hand Fidgeting,0.05054895788519
11:56:12,Finger Tapping,0.04781003991762797
11:56:12,Leg Movement,0.041524891099974294
11:56:12,Hand Fidgeting,0.05047651358549799
11:56:12,Finger Tapping,0.047494935989379886
11:56:12,Leg Movement,0.040655894343010625
11:56:12,Hand Fidgeting,0.04971337970664027
11:56:12,Finger Tapping,0.0473014235496521
11:56:12,Leg Movement,0.04485160770810986
11:56:12,Hand Fidgeting,0.041217545178522906
11:56:12,Finger Tapping,0.03880441983540853
11:56:12,Leg Movement,0.04452544219036488
11:56:12,Hand Fidgeting,0.03149280785416744
11:56:12,Finger Tapping,0.029238361120224
11:56:12,Leg Movement,0.042900364765735666
11:56:13,Finger Tapping,0.024661054213841755
11:56:13,Leg Movement,0.04343860250626229
11:56:13,Finger Tapping,0.023081127802530924
11:56:13,Leg Movement,0.04670286191054475
11:56:13,Finger Tapping,0.020205161968866982
11:56:13,Leg Movement,0.04553266909227689
11:56:13,Leg Movement,0.04489567610157922
11:56:13,Leg Movement,0.04054506447755983
11:56:13,Leg Movement,0.03759325017147043
11:56:13,Leg Movement,0.04052223518567905
11:56:13,Leg Movement,0.040517591222673996
11:56:13,Leg Movement,0.04249961948569783
11:56:13,Leg Movement,0.045142993604066296
11:56:13,Leg Movement,0.045761914460520484
11:56:13,Leg Movement,0.04632030487496788
11:56:13,Leg Movement,0.04196488432183137
11:56:13,Leg Movement,0.04305680704755602
11:56:13,Leg Movement,0.043855418973542344
11:56:13,Leg Movement,0.04547517977944647
11:56:14,Leg Movement,0.045612065687146375
11:56:14,Leg Movement,0.04479220759430215
11:56:14,Leg Movement,0.041565491225755695
11:56:14,Leg Movement,0.03799850686588357
11:56:14,Leg Movement,0.03746665238066162
11:56:14,Leg Movement,0.037078799918304
11:56:14,Leg Movement,0.036895160239519
11:56:14,Leg Movement,0.036668496855587034
11:56:14,Leg Movement,0.03919009124435032
11:56:14,Leg Movement,0.04062379995203198
11:56:14,Leg Movement,0.040595603246225985
11:56:14,Leg Movement,0.036667887391535786
11:56:14,Leg Movement,0.03699851203412023
11:56:14,Leg Movement,0.0350872610942877
11:56:14,Leg Movement,0.033863171455186795
11:56:14,Leg Movement,0.029431086831922543
11:56:14,Leg Movement,0.028976773929970393
11:56:15,Leg Movement,0.030240965219637594
11:56:15,Leg Movement,0.030530459082659698
11:56:15,Leg Movement,0.03039365055814263
11:56:15,Leg Movement,0.02784449817713625
11:56:15,Leg Movement,0.027301212979217157
11:56:15,Leg Movement,0.025196051543766827
11:56:15,Leg Movement,0.02255402734938861
11:56:15,Leg Movement,0.02161150630881722
11:56:15,Leg Movement,0.02099765882322957
11:56:15,Leg Movement,0.021002116026354913
11:56:18,Leg Movement,0.020455377681739648
11:56:19,Leg Movement,0.022313062313029194
11:56:19,Leg Movement,0.023620429613737937
11:56:19,Leg Movement,0.02388043947172335
11:56:19,Leg Movement,0.026565972848832057
11:56:19,Leg Movement,0.026998485187556553
11:56:19,Leg Movement,0.026923504319043536
11:56:19,Leg Movement,0.02741195224264029
11:56:19,Leg Movement,0.029574531298781053
11:56:19,Leg Movement,0.02978526385366932
11:56:19,Leg Movement,0.030036219299808077
11:56:19,Leg Movement,0.032823461936759994
11:56:19,Leg Movement,0.032893001325168154
11:56:19,Leg Movement,0.03528576496174954
11:56:19,Leg Movement,0.03570976329173215
11:56:19,Leg Movement,0.0386069648126999
11:56:19,Leg Movement,0.03930057105797967
11:56:20,Leg Movement,0.042010847431317035
11:56:20,Leg Movement,0.04390203836348052
11:56:20,Leg Movement,0.04061360638390223
11:56:20,Leg Movement,0.03961794392984727
11:56:20,Leg Movement,0.0395990454945718
11:56:20,Leg Movement,0.03672658805614097
11:56:20,Leg Movement,0.03609155548252427
11:56:20,Leg Movement,0.034827184912037484
11:56:20,Leg Movement,0.03399794517546004
11:56:20,Leg Movement,0.03328613720566737
11:56:20,Leg Movement,0.03388034519622491
11:56:20,Leg Movement,0.03615688802124613
11:56:20,Leg Movement,0.03836598973078382
11:56:20,Leg Movement,0.04029000384670392
11:56:20,Leg Movement,0.03851531084520594
11:56:20,Leg Movement,0.03823114229477288
11:56:20,Leg Movement,0.04295140549153194
11:56:21,Finger Tapping,0.015692434708277383
11:56:21,Leg Movement,0.0451420744737885
11:56:21,Finger Tapping,0.016157758235931397
11:56:21,Leg Movement,0.04536054783392703
11:56:21,Finger Tapping,0.016303412119547524
11:56:21,Leg Movement,0.045903748245124124
11:56:21,Finger Tapping,0.015932993094126383
11:56:21,Leg Movement,0.04568914457572739
11:56:21,Finger Tapping,0.015194505453109741
11:56:21,Leg Movement,0.04387608517837032
11:56:21,Leg Movement,0.044592646239303264
11:56:21,Leg Movement,0.04441821735208999
11:56:21,Leg Movement,0.04501928620160094
11:56:21,Leg Movement,0.04677516827178569
11:56:21,Leg Movement,0.04481584248276914
11:56:21,Leg Movement,0.044611257566164304
11:56:21,Leg Movement,0.0418318505763237
11:56:21,Leg Movement,0.04382540304951343
11:56:21,Leg Movement,0.044928184481621454
11:56:21,Leg Movement,0.044332555702722064
11:56:21,Leg Movement,0.044435632814888534
11:56:22,Leg Movement,0.0446801594945158
11:56:22,Leg Movement,0.047203137191153745
11:56:22,Leg Movement,0.047381499711202965
11:56:22,Leg Movement,0.04749900449795863
11:56:22,Leg Movement,0.04787929844883028
11:56:22,Leg Movement,0.05066607083616636
11:56:22,Leg Movement,0.05126674646185074
11:56:22,Leg Movement,0.05018069421792119
11:56:22,Leg Movement,0.04766493054968608
11:56:22,Leg Movement,0.04501230183702964
11:56:22,Leg Movement,0.038672953295027866
11:56:22,Leg Movement,0.03848756742185384
11:56:22,Leg Movement,0.03845632164828375
11:56:22,Leg Movement,0.03379339087672877
11:56:22,Leg Movement,0.029008595790533064
11:56:22,Leg Movement,0.029358810548289437
11:56:22,Leg Movement,0.030140134565989126
11:56:23,Leg Movement,0.031171679529981275
11:56:23,Leg Movement,0.0336404364300298
11:56:23,Leg Movement,0.03383126825253054
11:56:23,Leg Movement,0.03426466700450146
11:56:23,Leg Movement,0.03116711670628498
11:56:23,Leg Movement,0.031499056486261015
11:56:23,Leg Movement,0.03223875811295718
11:56:23,Leg Movement,0.03251203377946503
11:56:23,Leg Movement,0.0333376144992344
11:56:23,Leg Movement,0.030845170958673056
11:56:23,Leg Movement,0.02706691220301128
11:56:23,Leg Movement,0.025791654554539557
11:56:23,Leg Movement,0.025559990856720727
11:56:23,Leg Movement,0.027784791378761838
11:56:23,Leg Movement,0.02898524304815999
11:56:23,Leg Movement,0.029420639383664553
11:56:24,Leg Movement,0.029326742737933346
11:56:24,Leg Movement,0.033659437862295374
11:56:24,Leg Movement,0.034214224351223926
11:56:24,Leg Movement,0.03432407402616786
11:56:24,Leg Movement,0.034399426345234144
11:56:24,Leg Movement,0.03514954637451723
11:56:24,Leg Movement,0.03683516548355894
11:56:24,Leg Movement,0.03911441849644668
11:56:24,Leg Movement,0.0393195838302238
11:56:24,Leg Movement,0.03956756402326527
11:56:24,Leg Movement,0.039721548194015605
11:56:24,Leg Movement,0.03961418430281751
11:56:24,Leg Movement,0.039070728355741706
11:56:24,Leg Movement,0.038026873129347
11:56:24,Leg Movement,0.03677986376877987
11:56:24,Leg Movement,0.03381363381567355
11:56:24,Leg Movement,0.032991020576320466
11:56:25,Leg Movement,0.03378349028933783
11:56:25,Leg Movement,0.034486183277584126
11:56:25,Leg Movement,0.03248055519010496
11:56:25,Leg Movement,0.031079139866968048
11:56:25,Leg Movement,0.030517235403326327
11:56:25,Leg Movement,0.031126105332011367
11:56:25,Leg Movement,0.03175994886509491
11:56:25,Leg Movement,0.031996781309721584
11:56:25,Leg Movement,0.03203679550367821
11:56:25,Leg Movement,0.03274959097128775
11:56:25,Leg Movement,0.0307523487197071
11:56:25,Leg Movement,0.026983316888971355
11:56:25,Leg Movement,0.02731630744798434
11:56:25,Leg Movement,0.027822766946861355
11:56:25,Leg Movement,0.024440530532953253
11:56:26,Leg Movement,0.021466048989466715
11:56:26,Leg Movement,0.021262939054816146
11:56:26,Leg Movement,0.021462985202008948
11:56:26,Leg Movement,0.02159376627070122
11:56:26,Leg Movement,0.020174749066819864
11:56:26,Leg Movement,0.020018446674810383
11:56:26,Leg Movement,0.020688700894046893
11:56:26,Leg Movement,0.02089033325820264
11:56:26,Leg Movement,0.02273109675579796
11:56:26,Leg Movement,0.022764359286976003
11:56:26,Leg Movement,0.02409332781845451
11:56:26,Leg Movement,0.02535237815909008
11:56:26,Leg Movement,0.024747203938458924
11:56:26,Leg Movement,0.024625985291655814
11:56:27,Leg Movement,0.02563606299217185
11:56:27,Leg Movement,0.02662666704490901
11:56:27,Leg Movement,0.026868469346838106
11:56:27,Leg Movement,0.026643239004336558
11:56:27,Leg Movement,0.02690133106811635
11:56:27,Leg Movement,0.02695394079712527
11:56:27,Leg Movement,0.0278729405817088
11:56:27,Leg Movement,0.02756555934022665
11:56:27,Leg Movement,0.027192941880394266
11:56:27,Leg Movement,0.026913746330719152
11:56:27,Leg Movement,0.025831010940673603
11:56:27,Leg Movement,0.02521590853502252
11:56:27,Leg Movement,0.023826513593312094
11:56:27,Leg Movement,0.023605227710834
11:56:27,Leg Movement,0.02295158722304407
11:56:27,Leg Movement,0.022529257197637192
11:56:28,Leg Movement,0.021731678338304226
11:56:28,Leg Movement,0.021435995802137637
11:56:28,Leg Movement,0.02024884248495877
11:56:28,Leg Movement,0.02216940491982205
11:56:28,Leg Movement,0.021915365999514626
11:56:28,Leg Movement,0.021425795412902217
11:56:28,Leg Movement,0.02235477208780984
11:56:28,Leg Movement,0.024061260249374907
11:56:28,Leg Movement,0.024343753388983418
11:56:28,Leg Movement,0.02392212932621344
11:56:28,Leg Movement,0.025148838949654317
11:56:28,Leg Movement,0.02836700857407799
11:56:28,Leg Movement,0.02950436874138795
11:56:28,Leg Movement,0.030135838428121182
11:56:29,Leg Movement,0.031690107182931956
11:56:29,Leg Movement,0.030773789913483958
11:56:29,Leg Movement,0.034050458428804296
11:56:29,Leg Movement,0.035728722943438304
11:56:29,Leg Movement,0.03640495001104013
11:56:29,Leg Movement,0.03603115958683066
11:56:29,Leg Movement,0.039531443180622336
11:56:29,Leg Movement,0.04010234350325393
11:56:29,Leg Movement,0.04223549685260602
11:56:29,Leg Movement,0.04525819740020728
11:56:29,Leg Movement,0.04577398434633872
11:56:29,Leg Movement,0.04563149485815377
11:56:29,Leg Movement,0.04597749387585782
11:56:29,Leg Movement,0.04721329480650898
11:56:29,Leg Movement,0.04803621021993587
11:56:29,Leg Movement,0.048239526817130035
11:56:30,Leg Movement,0.048413847149834356
11:56:30,Leg Movement,0.04849845291401705
11:56:30,Leg Movement,0.05022878556837176
11:56:30,Leg Movement,0.05044859151320491
11:56:30,Leg Movement,0.05020301352917245
11:56:30,Leg Movement,0.050693162071339205
11:56:30,Leg Movement,0.05106273262852112
11:56:30,Leg Movement,0.04953685566328292
11:56:30,Leg Movement,0.04854777403135379
11:56:30,Leg Movement,0.04866894398741393
11:56:30,Leg Movement,0.04915587050654234
11:56:30,Leg Movement,0.051307448552346806
11:56:30,Finger Tapping,0.015719562768936157
11:56:30,Leg Movement,0.052435501379400624
11:56:30,Finger Tapping,0.015602481365203858
11:56:30,Leg Movement,0.0527080161481603
11:56:30,Finger Tapping,0.015696231524149576
11:56:30,Leg Movement,0.051039965663736496
11:56:30,Finger Tapping,0.016092338164647422
11:56:30,Leg Movement,0.0514079296936368
11:56:31,Finger Tapping,0.016400182247161867
11:56:31,Leg Movement,0.04751380044416274
11:56:31,Finger Tapping,0.016677073637644448
11:56:31,Leg Movement,0.04559679849576978
11:56:31,Finger Tapping,0.016873131195704143
11:56:31,Leg Movement,0.047823647455801595
11:56:31,Finger Tapping,0.016710656881332397
11:56:31,Leg Movement,0.047848956685391617
11:56:31,Finger Tapping,0.016705918312072753
11:56:31,Leg Movement,0.04424569625932941
11:56:31,Finger Tapping,0.017296266555786134
11:56:31,Leg Movement,0.04932162899771821
11:56:31,Finger Tapping,0.017147082090377807
11:56:31,Leg Movement,0.04777929186528231
11:56:31,Finger Tapping,0.01701617439587911
11:56:31,Leg Movement,0.04498493848860641
11:56:31,Finger Tapping,0.017324666182200115
11:56:31,Leg Movement,0.04967513237891522
11:56:31,Finger Tapping,0.02041011452674866
11:56:31,Leg Movement,0.05334574772160575
11:56:31,Finger Tapping,0.020308462778727214
11:56:31,Leg Movement,0.054136499854091316
11:56:31,Hand Fidgeting,0.030885254923927092
11:56:31,Finger Tapping,0.023206398884455363
11:56:31,Leg Movement,0.0536680627360825
11:56:31,Hand Fidgeting,0.03161576552485681
11:56:31,Finger Tapping,0.023767815033594767
11:56:31,Leg Movement,0.05339359236713121
11:56:31,Hand Fidgeting,0.03218249238703399
11:56:31,Finger Tapping,0.024336193005243936
11:56:31,Leg Movement,0.05336391351721826
11:56:31,Hand Fidgeting,0.03287930986341355
11:56:31,Finger Tapping,0.025058076779047648
11:56:31,Leg Movement,0.053396621975994235
11:56:31,Hand Fidgeting,0.03293909753057405
11:56:31,Finger Tapping,0.025131615002950032
11:56:31,Leg Movement,0.05373029674953467
11:56:32,Hand Fidgeting,0.03275189615805926
11:56:32,Finger Tapping,0.025078284740447997
11:56:32,Leg Movement,0.050417922440621515
11:56:32,Hand Fidgeting,0.03519343432283144
11:56:32,Finger Tapping,0.02750976284344991
11:56:32,Leg Movement,0.04853424318483201
11:56:32,Hand Fidgeting,0.03610972457766889
11:56:32,Finger Tapping,0.02857173482577006
11:56:32,Leg Movement,0.04941056067037667
11:56:32,Hand Fidgeting,0.0371668332764529
11:56:32,Finger Tapping,0.029920427004496257
11:56:32,Leg Movement,0.04881451916453365
11:56:32,Hand Fidgeting,0.039742086213153054
11:56:32,Finger Tapping,0.03269022504488627
11:56:32,Leg Movement,0.05037896518327895
11:56:32,Hand Fidgeting,0.03991352023121371
11:56:32,Finger Tapping,0.03318393031756083
11:56:32,Leg Movement,0.053917817417567446
11:56:32,Hand Fidgeting,0.03846120722393626
11:56:32,Finger Tapping,0.031739137570063275
11:56:32,Leg Movement,0.05620456137282384
11:56:32,Hand Fidgeting,0.036177152765822035
11:56:32,Finger Tapping,0.029440619548161826
11:56:32,Leg Movement,0.05626975530919258
11:56:32,Hand Fidgeting,0.03617301538433546
11:56:32,Finger Tapping,0.029345891873041787
11:56:32,Leg Movement,0.054327732131854704
11:56:32,Hand Fidgeting,0.03018877115639456
11:56:32,Finger Tapping,0.02375515302022298
11:56:32,Leg Movement,0.04821790842221174
11:56:32,Finger Tapping,0.02275699774424235
11:56:32,Leg Movement,0.04512540531383337
11:56:32,Finger Tapping,0.022657523552576702
11:56:32,Leg Movement,0.04392347183434439
11:56:32,Finger Tapping,0.02247860232988993
11:56:32,Leg Movement,0.044090445293828946
11:56:32,Finger Tapping,0.02159348726272583
11:56:32,Leg Movement,0.043854484890458977
11:56:32,Finger Tapping,0.02111454407374064
11:56:32,Leg Movement,0.04348341633034606
11:56:33,Finger Tapping,0.020717052618662517
11:56:33,Leg Movement,0.04436519290319659
11:56:33,Finger Tapping,0.020484246810277305
11:56:33,Leg Movement,0.04427385039866093
11:56:33,Finger Tapping,0.020389844973882038
11:56:33,Leg Movement,0.045872013169860115
11:56:33,Finger Tapping,0.02012054920196533
11:56:33,Leg Movement,0.04784131101838111
11:56:33,Finger Tapping,0.019297033548355103
11:56:33,Leg Movement,0.04311804822944488
11:56:33,Finger Tapping,0.019246429204940796
11:56:33,Leg Movement,0.04266198321744313
11:56:33,Finger Tapping,0.019099245468775432
11:56:33,Leg Movement,0.04290887872696528
11:56:33,Finger Tapping,0.018779720862706503
11:56:33,Leg Movement,0.03780683096300446
11:56:33,Finger Tapping,0.015363317728042603
11:56:33,Leg Movement,0.0341922227829976
11:56:33,Leg Movement,0.033370565125209764
11:56:33,Leg Movement,0.032757923653609064
11:56:33,Leg Movement,0.032190848518022064
11:56:33,Leg Movement,0.03205391576410851
11:56:33,Leg Movement,0.03188456612944238
11:56:33,Leg Movement,0.03150025442284384
11:56:33,Leg Movement,0.0336028514352214
11:56:34,Leg Movement,0.032259146257047906
11:56:34,Leg Movement,0.03175538473650578
11:56:34,Leg Movement,0.031864458307398265
11:56:34,Leg Movement,0.027383966684955317
11:56:34,Leg Movement,0.02404995477220739
11:56:34,Leg Movement,0.021419457737231543
11:56:34,Leg Movement,0.021006988725791063
11:56:34,Leg Movement,0.02166846385201273
11:56:34,Leg Movement,0.02190626951569222
11:56:34,Leg Movement,0.02171661951673629
11:56:34,Leg Movement,0.021126179958302425
11:56:34,Leg Movement,0.02087940696554205
11:56:34,Leg Movement,0.02064611191028582
11:56:34,Leg Movement,0.02058377585066413
11:56:37,Leg Movement,0.021636472389213457
11:56:37,Leg Movement,0.021154514141449147
11:56:37,Leg Movement,0.021670948054416942
11:56:37,Leg Movement,0.02050779243017571
11:56:37,Leg Movement,0.020140833302384944
11:56:37,Leg Movement,0.020606958425129013
11:56:37,Leg Movement,0.020188241524432545
11:56:37,Leg Movement,0.020435534907954897
11:56:37,Leg Movement,0.02033104430565531
11:56:38,Leg Movement,0.02019952662861496
11:56:42,Finger Tapping,0.019601571559906005
11:56:42,Finger Tapping,0.019353795051574706
11:56:42,Finger Tapping,0.02331174612045288
11:56:42,Finger Tapping,0.02358705997467041
11:56:42,Hand Fidgeting,0.031688122794373885
11:56:42,Finger Tapping,0.029046834508577982
11:56:42,Hand Fidgeting,0.03220259253689076
11:56:42,Finger Tapping,0.02966446280479431
11:56:42,Hand Fidgeting,0.03268686755930022
11:56:42,Finger Tapping,0.03015070060888926
11:56:42,Hand Fidgeting,0.033174932958879244
11:56:42,Finger Tapping,0.030188889304796854
11:56:42,Hand Fidgeting,0.03369189586987742
11:56:42,Finger Tapping,0.030756981670856477
11:56:42,Hand Fidgeting,0.03360323793296898
11:56:42,Finger Tapping,0.03069072514772415
11:56:42,Hand Fidgeting,0.03374740495502885
11:56:42,Finger Tapping,0.0308599258462588
11:56:43,Hand Fidgeting,0.03439573575173468
11:56:43,Finger Tapping,0.03157775749762853
11:56:43,Hand Fidgeting,0.03477257823778585
11:56:43,Finger Tapping,0.03206247339646021
11:56:43,Hand Fidgeting,0.03504332236214307
11:56:43,Finger Tapping,0.032424231866995494
11:56:43,Hand Fidgeting,0.03523473634291194
11:56:43,Finger Tapping,0.03273209979136785
11:56:43,Hand Fidgeting,0.03787033964125417
11:56:43,Finger Tapping,0.035423357784748075
11:56:43,Hand Fidgeting,0.03944728437783516
11:56:43,Finger Tapping,0.03701486239830653
11:56:43,Hand Fidgeting,0.05101590973288718
11:56:43,Finger Tapping,0.04799657215674718
11:56:43,Hand Fidgeting,0.051148539304821945
11:56:43,Finger Tapping,0.048169753452142076
11:56:43,Hand Fidgeting,0.052993404600108915
11:56:43,Finger Tapping,0.04981111039717992
11:56:43,Hand Fidgeting,0.05443902417167535
11:56:43,Finger Tapping,0.05114004363616308
11:56:43,Hand Fidgeting,0.05749554762942673
11:56:43,Finger Tapping,0.05405634591976802
11:56:43,Hand Fidgeting,0.05800000207491208
11:56:43,Finger Tapping,0.054554018874963126
11:56:43,Hand Fidgeting,0.05812969830688989
11:56:43,Finger Tapping,0.05465597063302994
11:56:43,Hand Fidgeting,0.05886707991431403
11:56:43,Finger Tapping,0.05467607130606969
11:56:43,Hand Fidgeting,0.0596270230332272
11:56:43,Finger Tapping,0.05470566302537918
11:56:43,Hand Fidgeting,0.05977013476470926
11:56:43,Finger Tapping,0.05469437191883723
11:56:44,Hand Fidgeting,0.060427378300171905
11:56:44,Finger Tapping,0.05481241891781489
11:56:44,Hand Fidgeting,0.060214217939676185
11:56:44,Finger Tapping,0.054862516621748604
11:56:44,Hand Fidgeting,0.060212641491096355
11:56:44,Finger Tapping,0.05463969459136327
11:56:44,Hand Fidgeting,0.045140293969204194
11:56:44,Finger Tapping,0.040414221584796906
11:56:44,Hand Fidgeting,0.04346983397842805
11:56:44,Finger Tapping,0.038174706200758614
11:56:44,Hand Fidgeting,0.039280838186201116
11:56:44,Finger Tapping,0.03416852901379267
11:56:44,Hand Fidgeting,0.039073223738835455
11:56:44,Finger Tapping,0.03404028167327245
11:56:44,Hand Fidgeting,0.033498619131679334
11:56:44,Finger Tapping,0.02841985076665878
11:56:44,Hand Fidgeting,0.03397215454795159
11:56:44,Finger Tapping,0.028892407317956288
11:56:44,Hand Fidgeting,0.0334728298256765
11:56:44,Finger Tapping,0.028274453183015188
11:56:44,Hand Fidgeting,0.03319262746975534
11:56:44,Finger Tapping,0.028393966456254322
11:56:44,Leg Movement,0.02012270248048938
11:56:44,Hand Fidgeting,0.03393895965027633
11:56:44,Finger Tapping,0.029136164983113607
11:56:44,Leg Movement,0.020372721078711232
11:56:44,Hand Fidgeting,0.03470077775985269
11:56:44,Finger Tapping,0.029778311649958294
11:56:44,Leg Movement,0.02015436240942318
11:56:44,Hand Fidgeting,0.03495745392320438
11:56:44,Finger Tapping,0.029581909378369648
11:56:44,Leg Movement,0.02038407894553095
11:56:44,Hand Fidgeting,0.03444899552462542
11:56:44,Finger Tapping,0.02905812660853068
11:56:44,Leg Movement,0.020155828702974988
11:56:44,Hand Fidgeting,0.035327645861340774
11:56:44,Finger Tapping,0.02875400483608246
11:56:44,Leg Movement,0.02049998947894039
11:56:45,Hand Fidgeting,0.03567590342442697
11:56:45,Finger Tapping,0.028613546490669252
11:56:45,Leg Movement,0.02086792259823844
11:56:45,Hand Fidgeting,0.035994389849613326
11:56:45,Finger Tapping,0.028936704993247984
11:56:45,Leg Movement,0.021177593121613807
11:56:45,Hand Fidgeting,0.03507944818695909
11:56:45,Finger Tapping,0.027326142787933348
11:56:45,Leg Movement,0.021228761479421748
11:56:45,Hand Fidgeting,0.037381342415966155
11:56:45,Finger Tapping,0.027569596966107685
11:56:45,Leg Movement,0.020812153039193346
11:56:45,Finger Tapping,0.017477643489837647
11:56:45,Leg Movement,0.021396146910739048
11:56:45,Hand Fidgeting,0.030475337215377638
11:56:45,Finger Tapping,0.017455387115478515
11:56:45,Hand Fidgeting,0.030759476659219485
11:56:45,Finger Tapping,0.01655531128247579
11:56:45,Finger Tapping,0.015244235595067343
11:56:46,Hand Fidgeting,0.034261134643781735
11:56:46,Hand Fidgeting,0.03399170099088418
11:56:46,Hand Fidgeting,0.034013689126119524
11:56:46,Hand Fidgeting,0.034073416988581684
11:56:46,Hand Fidgeting,0.03429852974223059
11:56:46,Leg Movement,0.020438863106179525
11:56:46,Hand Fidgeting,0.03374368573232261
11:56:46,Leg Movement,0.02292615701217109
11:56:46,Hand Fidgeting,0.03394267511757736
11:56:46,Leg Movement,0.021741757318043457
11:56:46,Hand Fidgeting,0.03388884388246259
11:56:46,Leg Movement,0.021154974038667822
11:56:46,Hand Fidgeting,0.032826920421558894
11:56:46,Leg Movement,0.02095387227592588
11:56:46,Hand Fidgeting,0.033114711263602534
11:56:46,Leg Movement,0.020897227155423227
11:56:46,Hand Fidgeting,0.03380533658611926
11:56:46,Leg Movement,0.021239700190219146
11:56:46,Hand Fidgeting,0.03447958287681517
11:56:46,Leg Movement,0.021560733073009635
11:56:46,Hand Fidgeting,0.03552918349587742
11:56:46,Leg Movement,0.02258892205730501
11:56:46,Hand Fidgeting,0.03501668406562178
11:56:46,Leg Movement,0.024599458087280864
11:56:47,Hand Fidgeting,0.03626414642047582
11:56:47,Leg Movement,0.02696422358026259
11:56:47,Hand Fidgeting,0.03518631233757549
11:56:47,Leg Movement,0.028288143945272903
11:56:47,Hand Fidgeting,0.03146694546208583
11:56:47,Leg Movement,0.028470712569683424
11:56:47,Leg Movement,0.02880741872609607
11:56:47,Leg Movement,0.028451403909120137
11:56:47,Leg Movement,0.028720181624252442
11:56:47,Leg Movement,0.028653756576156278
11:56:47,Leg Movement,0.028597745195158873
11:56:47,Leg Movement,0.028520528779080123
11:56:47,Leg Movement,0.028333753287568476
11:56:47,Leg Movement,0.028693804005396447
11:56:47,Leg Movement,0.029557270778334473
11:56:47,Leg Movement,0.03002989234616781
11:56:47,Leg Movement,0.030585578400227083
11:56:47,Leg Movement,0.030220025799774
11:56:47,Leg Movement,0.030291819357178524
11:56:47,Leg Movement,0.027663208175806833
11:56:48,Leg Movement,0.028200220215050673
11:56:48,Leg Movement,0.028403913942679125
11:56:48,Leg Movement,0.027010646061203816
11:56:48,Leg Movement,0.025718298746510902
11:56:48,Leg Movement,0.022603124429883006
11:56:48,Leg Movement,0.02342184476287946
11:56:48,Leg Movement,0.0234926253131551
11:56:48,Leg Movement,0.02335008870210816
11:56:48,Leg Movement,0.023039090504930224
11:56:48,Leg Movement,0.0227056734612898
11:56:48,Leg Movement,0.02241603416722184
11:56:48,Leg Movement,0.022136904368065098
11:56:53,Leg Movement,0.02047952709461149
11:56:53,Leg Movement,0.028919534485403624
11:56:53,Leg Movement,0.030842068080881302
11:56:53,Leg Movement,0.0394767713501163
11:56:53,Leg Movement,0.04420431203620525
11:56:53,Leg Movement,0.04502724991854217
11:56:53,Leg Movement,0.05121642616856196
11:56:53,Leg Movement,0.052242681055742264
11:56:53,Leg Movement,0.0527408775408816
